timestep benthamHalfLookaheadBinary_pop benthamHalfLookaheadBinary_mttl benthamHalfLookaheadBinary_strv benthamHalfLookaheadBinary_comd benthamHalfLookaheadBinary_welt benthamHalfLookaheadBinary_maad egoisticHalfLookaheadBinary_pop egoisticHalfLookaheadBinary_mttl egoisticHalfLookaheadBinary_strv egoisticHalfLookaheadBinary_comd egoisticHalfLookaheadBinary_welt egoisticHalfLookaheadBinary_maad rawSugarscape_pop rawSugarscape_mttl rawSugarscape_strv rawSugarscape_comd rawSugarscape_welt rawSugarscape_maad
396 787.86 20.987899999999996 0.82 8.87 104192.11420000001 46.61920000000002 225.15 5.782099999999998 0.29 0.01 35398.7454 23.081400000000002 170.03 5.0286 0.16 0.01 28288.93900000001 18.904999999999998
397 789.13 20.971700000000006 1.06 9.48 104307.83750000002 44.0756 225.9 5.7559000000000005 0.26 0.0 35563.4402 20.2841 170.45 5.0282 0.25 0.0 28326.156499999997 18.1893
398 790.77 20.947900000000008 0.77 9.16 104607.15249999998 43.438199999999995 226.96 5.736700000000002 0.28 0.01 35765.4647 21.2408 170.87 5.0027 0.17 0.02 28381.254899999996 17.6082
399 793.31 20.925499999999996 0.96 8.89 104920.08370000005 45.469799999999985 227.34 5.7311999999999985 0.3 0.02 35839.87850000001 22.812799999999996 170.94 5.005 0.21 0.02 28403.847100000003 18.322599999999998
400 794.65 20.927699999999994 0.8 9.61 105057.69320000002 44.998000000000005 227.28 5.738600000000002 0.31 0.01 35848.45 20.956799999999998 171.47 5.004300000000001 0.2 0.01 28488.113500000007 19.617800000000003
401 795.6 20.9202 0.9 9.26 105211.82589999994 45.23440000000001 227.66 5.7172 0.4 0.01 35921.701799999995 20.9225 171.89 5.003799999999999 0.13 0.01 28543.4836 19.1139
402 797.21 20.92420000000001 0.9 9.04 105331.08339999997 45.823099999999975 228.02 5.717100000000001 0.28 0.01 35971.954099999995 22.085400000000003 172.43 5.000300000000001 0.11 0.02 28630.237800000006 19.3586
403 797.51 20.942100000000003 0.87 9.85 105347.04639999996 45.605199999999996 228.21 5.710299999999998 0.27 0.03 35984.1409 22.7098 172.59 5.005899999999999 0.15 0.01 28654.929300000007 17.6981
404 797.91 20.937799999999996 0.98 9.64 105345.48449999999 44.98089999999999 228.8 5.699600000000001 0.28 0.01 36087.776 20.583299999999994 172.91 5.0037 0.1 0.01 28716.3357 18.5356
405 798.37 20.945400000000003 0.99 9.43 105440.42050000005 44.4732 228.87 5.696800000000001 0.32 0.01 36118.2239 20.619800000000005 173.52 4.9782 0.2 0.0 28828.791599999997 18.400999999999996
406 800.67 20.918400000000002 0.88 9.19 105724.90819999999 45.3722 229.03 5.691099999999999 0.32 0.0 36150.6562 20.5537 173.67 4.983299999999999 0.2 0.0 28846.072899999996 19.1517
407 802.23 20.887200000000004 0.95 9.54 105871.61100000002 44.120999999999995 228.96 5.702099999999999 0.2 0.01 36165.094699999994 23.0746 174.12 4.985499999999999 0.22 0.05 28909.4514 18.161199999999997
408 803.68 20.878399999999992 0.97 8.76 106091.84149999992 45.5932 229.34 5.685199999999998 0.29 0.03 36241.5672 22.357200000000002 174.76 4.980899999999999 0.1 0.03 29014.180300000004 19.102600000000002
409 804.37 20.858 0.97 9.5 106196.319 44.89309999999998 229.61 5.680899999999999 0.3 0.03 36257.693999999996 20.9683 175.0 4.9799 0.13 0.0 29047.677799999994 18.426899999999996
410 804.49 20.859300000000008 1.1 9.39 106262.0608 45.97710000000001 229.96 5.672600000000001 0.14 0.03 36329.998 21.96 175.09 4.962 0.14 0.0 29080.845599999997 18.3883
411 804.89 20.865600000000004 0.94 9.14 106347.38689999998 45.9273 230.3 5.669200000000002 0.36 0.02 36436.0837 21.329399999999996 175.43 4.945399999999999 0.12 0.03 29141.8671 17.6524
412 805.59 20.85420000000001 0.85 9.42 106453.66520000002 45.33969999999999 230.7 5.6529 0.32 0.03 36489.0681 20.732 176.06 4.9302 0.11 0.0 29265.636400000003 18.9432
413 808.1 20.8078 0.91 9.06 106754.996 45.01480000000001 230.5 5.660299999999999 0.21 0.0 36473.5077 21.7551 176.64 4.913799999999999 0.16 0.01 29337.195099999997 20.0415
414 809.72 20.779399999999995 0.89 9.26 107008.53360000001 44.439399999999985 230.66 5.672700000000001 0.34 0.0 36485.90419999999 22.532899999999994 176.95 4.908400000000001 0.2 0.03 29417.619199999994 19.4331
415 811.72 20.738500000000002 0.74 8.84 107223.0901 45.826900000000016 231.12 5.650999999999999 0.31 0.01 36585.63 20.0596 176.95 4.910700000000001 0.25 0.02 29436.0205 18.328000000000007
416 812.77 20.7258 1.16 9.08 107355.77239999996 45.82070000000001 231.35 5.6453999999999995 0.33 0.0 36603.982800000005 21.837999999999997 177.29 4.913399999999999 0.11 0.0 29432.3895 20.5896
417 813.63 20.712100000000007 0.91 9.32 107567.6886 46.0329 231.67 5.630000000000001 0.35 0.02 36693.792600000015 20.9196 177.78 4.9018999999999995 0.16 0.02 29457.473899999997 19.4669
418 814.68 20.70059999999999 1.03 8.93 107676.12730000004 46.223 231.64 5.6239 0.34 0.05 36685.63080000001 22.2199 177.65 4.918699999999999 0.15 0.03 29443.9185 19.4903
419 816.24 20.691799999999997 1.1 8.56 107857.06150000003 46.69319999999997 232.14 5.5949 0.27 0.03 36755.05 22.940899999999996 177.83 4.913 0.24 0.01 29474.802799999994 19.992
420 817.43 20.665399999999998 1.11 8.91 108033.10029999998 45.81229999999999 232.36 5.599599999999999 0.29 0.02 36787.1502 21.335200000000004 177.8 4.9133 0.16 0.01 29488.9235 18.1568
421 818.39 20.649399999999993 1.08 8.92 108107.4977 46.45570000000001 232.44 5.584099999999999 0.3 0.03 36779.9916 20.938000000000002 177.49 4.9190000000000005 0.31 0.02 29467.880400000002 19.8153
422 819.77 20.618700000000004 0.98 8.82 108367.39279999997 45.33569999999999 232.64 5.571999999999999 0.26 0.03 36869.2638 21.5055 177.37 4.9442 0.13 0.01 29447.192900000002 20.205600000000004
423 821.12 20.6314 0.96 8.69 108574.71130000002 46.99989999999999 232.81 5.5868 0.35 0.0 36872.96829999999 22.769500000000004 177.8 4.9376999999999995 0.12 0.0 29524.796100000003 17.832700000000003
424 821.42 20.64090000000001 0.84 9.36 108595.81339999994 46.87899999999997 232.61 5.5796 0.3 0.02 36858.918000000005 22.258600000000005 178.19 4.953200000000001 0.16 0.01 29523.517799999998 21.125200000000003
425 822.26 20.638799999999996 1.05 9.01 108674.74510000003 46.398999999999994 232.63 5.5723 0.27 0.01 36871.741500000004 20.982299999999995 178.59 4.939500000000001 0.2 0.0 29588.500599999996 19.321399999999997
426 823.85 20.62259999999999 1.0 8.72 108851.58840000004 46.614 232.91 5.562200000000001 0.4 0.03 36967.2669 22.785500000000003 179.15 4.9563 0.13 0.02 29660.092 20.268499999999996
427 825.44 20.609099999999994 1.0 8.53 109006.96669999998 47.43880000000001 232.62 5.619299999999999 0.31 0.0 36893.53049999999 24.2601 179.51 4.9651 0.21 0.04 29727.353000000003 19.6602
428 827.94 20.58170000000001 1.09 8.03 109382.64649999993 47.12660000000002 232.82 5.614699999999999 0.32 0.02 36943.7241 23.3127 179.9 4.9848 0.2 0.0 29770.755299999997 20.3153
429 829.47 20.5919 1.19 7.67 109690.96699999999 47.62200000000001 232.94 5.6074 0.32 0.02 36979.720499999996 23.285899999999998 180.15 4.9749 0.16 0.07 29790.8514 18.1467
430 830.34 20.5912 0.91 8.67 109879.34760000005 47.12790000000001 233.32 5.6015999999999995 0.31 0.01 37001.08269999999 22.580899999999996 180.37 4.9509 0.14 0.03 29823.074899999985 18.330299999999998
431 831.1 20.597199999999997 1.05 8.45 110112.38549999997 47.998999999999995 233.87 5.590700000000001 0.31 0.01 37084.609399999994 22.400199999999998 180.65 4.934900000000001 0.13 0.02 29881.714399999993 20.247799999999998
432 833.3 20.5706 1.13 8.42 110304.12569999999 47.344399999999986 233.71 5.582700000000001 0.28 0.0 37077.7528 22.6607 181.16 4.9166 0.18 0.01 30006.144599999996 18.6989
433 834.66 20.592299999999994 1.12 8.03 110420.22880000004 48.88690000000001 233.74 5.5752 0.3 0.02 37077.156599999995 20.500300000000003 181.21 4.9341 0.24 0.01 30038.578100000006 20.8061
434 835.66 20.607599999999998 1.08 8.22 110586.72890000003 47.72989999999999 233.7 5.5676999999999985 0.4 0.0 37119.389200000005 21.835300000000004 181.04 4.9542 0.16 0.02 30033.271399999998 20.1898
435 837.02 20.602699999999995 1.11 8.04 110835.06899999999 48.100300000000004 233.75 5.556100000000002 0.32 0.01 37147.8155 22.6369 181.21 4.961900000000001 0.13 0.02 30085.2172 20.0652
436 837.91 20.61399999999999 1.05 8.48 110911.90530000001 48.0198 233.59 5.553100000000001 0.39 0.0 37081.2496 23.118299999999998 181.17 4.948800000000001 0.17 0.03 30084.952500000003 18.5484
437 837.91 20.607800000000008 1.08 8.53 111057.28169999999 46.07940000000002 233.9 5.5439 0.27 0.0 37143.9288 21.377200000000002 181.28 4.947 0.25 0.06 30136.7047 17.1593
438 839.34 20.585900000000002 1.21 8.39 111270.98139999993 47.598500000000016 233.66 5.544700000000001 0.29 0.01 37115.981900000006 21.5563 181.64 4.936 0.16 0.02 30204.727900000005 19.2598
439 840.41 20.569400000000005 1.24 9.23 111414.6482 45.97440000000002 233.47 5.5324 0.33 0.01 37073.479900000006 22.0132 181.82 4.940999999999999 0.16 0.06 30240.603099999997 18.817700000000002
440 842.01 20.5432 1.04 8.65 111605.41979999995 48.002199999999995 233.19 5.577800000000001 0.33 0.0 37003.096000000005 23.630699999999994 182.03 4.9289 0.16 0.0 30224.127099999994 18.5207
441 843.13 20.532900000000005 1.11 8.5 111804.3933 46.68719999999999 233.34 5.5634999999999994 0.32 0.03 37075.80609999999 20.999499999999998 182.41 4.9087000000000005 0.17 0.02 30327.791400000002 18.528499999999998
442 844.7 20.516599999999997 1.05 8.12 112033.22870000005 47.32830000000003 233.39 5.567099999999999 0.32 0.01 37057.636099999996 23.109300000000005 182.71 4.880699999999999 0.15 0.01 30307.9263 19.3844
443 845.08 20.52690000000001 1.24 8.44 112103.61619999997 47.471499999999985 233.53 5.5947000000000005 0.29 0.02 37073.368800000004 23.203199999999995 183.11 4.8551 0.18 0.02 30406.1284 18.339599999999997
444 847.63 20.492800000000003 1.11 7.9 112380.3968 47.6733 233.43 5.593799999999999 0.3 0.01 37057.937000000005 23.518999999999995 183.19 4.853299999999999 0.19 0.05 30464.844400000005 18.886499999999998
445 850.11 20.480099999999997 1.26 7.91 112638.71609999993 47.91959999999999 233.25 5.6001 0.26 0.0 36983.5183 23.6902 183.29 4.8557000000000015 0.16 0.07 30475.042999999998 19.2822
446 852.4 20.461600000000004 0.91 7.89 112850.70139999995 49.036500000000025 233.71 5.596599999999999 0.31 0.01 37049.7952 23.211100000000002 183.17 4.859000000000001 0.17 0.02 30474.376400000012 19.216900000000003
447 853.36 20.4572 1.17 8.41 112941.4214 47.89130000000001 233.89 5.5855 0.37 0.0 37070.3969 21.297400000000003 183.04 4.8633 0.2 0.01 30435.2893 17.547399999999996
448 854.67 20.4576 1.16 8.23 113090.79540000003 49.1672 233.98 5.572799999999998 0.32 0.0 37096.4119 22.853699999999993 183.11 4.8917 0.18 0.01 30407.365899999997 19.381999999999998
449 856.67 20.437800000000003 1.02 7.99 113390.05639999993 47.734399999999994 233.61 5.589500000000002 0.28 0.0 37024.21599999999 23.699399999999997 182.83 4.8896999999999995 0.14 0.02 30413.225199999997 18.7676
450 858.21 20.4286 1.02 7.9 113673.75649999999 48.54479999999998 233.69 5.638999999999999 0.32 0.0 37093.3883 22.6224 182.47 4.8929 0.1 0.01 30335.988600000004 20.453
451 858.8 20.4403 1.15 7.72 113734.3033 49.7842 233.64 5.632299999999999 0.38 0.02 37127.909299999985 22.7439 182.65 4.8726 0.2 0.01 30384.055299999993 19.4784
452 860.8 20.426999999999992 1.18 7.18 114092.59130000001 49.15439999999997 233.96 5.602800000000001 0.29 0.0 37230.138100000004 21.309899999999992 182.67 4.8748000000000005 0.19 0.01 30341.4901 19.379299999999997
453 862.35 20.4127 1.03 7.77 114308.71989999998 49.42830000000001 233.78 5.6043 0.34 0.0 37175.4219 22.440900000000003 182.68 4.878 0.17 0.01 30382.180699999997 20.2632
454 863.34 20.4175 1.2 7.54 114477.71789999996 49.403200000000005 234.01 5.596900000000001 0.23 0.01 37151.6118 23.3121 183.45 4.8592 0.13 0.02 30504.1843 19.583199999999998
455 865.09 20.396600000000007 1.3 7.91 114678.35400000004 48.880700000000004 233.88 5.603300000000001 0.34 0.01 37125.436200000004 22.0121 183.07 4.8702 0.21 0.0 30442.3689 18.236800000000002
456 866.97 20.395700000000005 1.11 7.55 114818.26449999996 50.41059999999999 234.23 5.5789 0.28 0.01 37223.1011 21.530799999999996 183.09 4.8595999999999995 0.24 0.0 30452.975799999997 19.6857
457 868.21 20.379199999999997 1.27 7.99 114970.21229999998 48.3874 234.41 5.5591 0.33 0.0 37250.688299999994 22.758899999999997 183.38 4.8641000000000005 0.21 0.05 30496.6342 18.961299999999998
458 869.21 20.3634 1.08 8.0 115131.72480000004 48.94519999999999 234.66 5.540900000000001 0.27 0.0 37303.0389 23.4129 183.46 4.882000000000001 0.15 0.02 30470.36829999999 19.462199999999996
459 871.36 20.3394 1.17 7.67 115355.84979999998 49.810100000000006 234.8 5.5363999999999995 0.29 0.01 37322.78390000001 22.2836 183.6 4.867100000000001 0.16 0.0 30531.879700000005 19.2754
460 872.15 20.3454 1.38 7.63 115445.23030000008 50.21410000000002 235.04 5.523299999999999 0.23 0.0 37339.1169 22.8582 183.45 4.861999999999998 0.23 0.0 30481.752700000005 19.218500000000002
461 872.88 20.341000000000005 1.36 7.88 115587.32340000002 48.86109999999999 235.44 5.504599999999999 0.36 0.0 37388.87209999999 21.6186 183.4 4.8553 0.17 0.02 30448.031100000004 19.683200000000003
462 874.46 20.325200000000006 1.12 7.38 115891.7890999999 49.30430000000002 235.61 5.4888 0.29 0.0 37435.2764 23.3405 183.41 4.851600000000001 0.15 0.01 30456.317299999995 18.658799999999996
463 876.76 20.31149999999999 1.18 7.28 116160.13659999997 50.6726 235.31 5.4834000000000005 0.46 0.0 37384.7081 22.474 183.66 4.8277 0.16 0.0 30559.7304 19.538999999999998
464 877.98 20.304600000000008 0.92 7.52 116294.02700000002 50.8778 234.89 5.545599999999999 0.41 0.0 37291.6682 23.979699999999998 183.76 4.8232 0.16 0.01 30587.3807 18.949800000000003
465 878.92 20.302900000000008 1.16 7.14 116457.43790000003 50.41439999999999 234.42 5.5562999999999985 0.38 0.0 37227.988699999994 23.2018 183.67 4.8338 0.18 0.03 30559.265900000002 20.0978
466 881.31 20.278300000000005 1.04 7.35 116798.01360000005 50.13159999999998 234.15 5.563799999999999 0.31 0.05 37145.046700000006 22.743900000000004 183.63 4.8461 0.18 0.01 30528.448000000004 20.080599999999997
467 884.06 20.231799999999986 1.37 6.83 117160.3667 49.819 234.26 5.562599999999999 0.24 0.02 37183.5586 23.0448 183.46 4.862499999999999 0.19 0.01 30485.676099999997 20.1698
468 885.83 20.241999999999997 1.03 7.25 117398.05870000001 50.9785 234.45 5.551 0.32 0.03 37213.00320000001 21.6075 183.81 4.8626 0.16 0.02 30558.0928 20.0327
469 887.65 20.2331 1.17 7.06 117642.0616 50.858200000000004 234.28 5.5455000000000005 0.28 0.0 37170.422900000005 22.109 183.84 4.863300000000001 0.17 0.01 30576.085300000006 20.111
470 889.3 20.20620000000001 1.16 7.07 117978.4063 50.233100000000015 234.43 5.5482000000000005 0.26 0.01 37184.81379999999 23.448799999999995 183.77 4.8546000000000005 0.29 0.0 30495.9617 19.8466
471 892.25 20.1803 1.24 6.88 118399.80099999999 51.06890000000003 234.65 5.5385 0.32 0.01 37213.2095 22.689100000000003 183.62 4.857200000000001 0.21 0.02 30456.231200000002 20.1641
472 894.33 20.168900000000008 1.28 6.9 118649.37069999993 51.8009 234.51 5.5368 0.32 0.03 37226.61 23.201 183.55 4.897200000000001 0.18 0.02 30462.2169 20.3699
473 896.56 20.128400000000006 1.27 6.86 119057.20399999991 50.191800000000015 235.03 5.5349 0.23 0.03 37283.25489999999 23.401700000000005 183.54 4.9029 0.21 0.0 30459.4145 19.936300000000003
474 897.24 20.143400000000003 1.33 7.05 119209.45659999998 51.7738 235.15 5.5229 0.35 0.03 37285.7467 22.0447 183.62 4.904900000000001 0.18 0.0 30434.856600000003 19.1847
475 898.31 20.158 1.0 6.63 119399.38859999996 52.5586 235.25 5.518400000000001 0.35 0.02 37325.66769999999 23.257100000000005 183.86 4.9312000000000005 0.23 0.0 30460.9537 19.763699999999996
476 900.85 20.144599999999997 1.29 6.38 119721.3423 52.18509999999999 235.37 5.5116 0.37 0.04 37318.81940000001 22.2979 183.98 4.937499999999999 0.2 0.01 30467.680699999997 19.777500000000003
477 902.95 20.131500000000006 1.2 6.45 120000.01779999997 52.917699999999975 235.0 5.511799999999999 0.4 0.04 37210.93750000001 22.3131 184.03 4.910900000000001 0.21 0.01 30530.4193 19.214700000000004
478 905.35 20.113600000000016 1.15 6.43 120296.89790000003 51.83519999999999 234.65 5.5212 0.22 0.03 37077.27520000001 22.5993 184.27 4.9198 0.23 0.02 30563.640700000007 20.3563
479 907.49 20.119500000000002 1.27 6.42 120603.97799999999 53.1926 234.76 5.5049 0.33 0.01 37073.4657 22.1179 184.07 4.9192 0.18 0.0 30569.008999999995 19.4723
480 911.0 20.087500000000006 1.07 5.94 121005.92439999999 53.672000000000004 234.94 5.553999999999999 0.31 0.0 37074.13460000001 24.1751 183.68 4.919899999999999 0.19 0.0 30489.542599999993 18.5564
481 913.92 20.072300000000006 1.42 6.46 121341.94689999998 52.7416 235.27 5.5525 0.32 0.0 37082.399099999995 22.928099999999993 183.73 4.9125999999999985 0.13 0.03 30489.1048 19.1982
482 915.93 20.054900000000004 1.35 6.63 121634.3589 52.28370000000002 235.67 5.5285 0.29 0.01 37132.924499999994 23.471700000000002 183.7 4.899100000000001 0.25 0.0 30487.423899999998 18.525
483 917.47 20.025999999999996 1.35 6.97 121859.80069999998 50.48379999999998 235.53 5.5284 0.36 0.0 37072.843199999996 23.3248 183.97 4.8911 0.2 0.02 30512.848599999998 18.736
484 919.12 20.020099999999992 1.23 6.6 122074.02120000003 53.11470000000002 235.89 5.517599999999999 0.35 0.01 37148.65950000001 22.467099999999995 184.29 4.8953999999999995 0.11 0.0 30540.009700000002 20.780600000000003
485 920.85 20.009 1.28 6.73 122312.22389999998 52.044200000000004 236.31 5.492099999999998 0.25 0.0 37262.1428 21.9639 184.56 4.884900000000001 0.15 0.0 30580.408899999995 20.3095
486 922.94 19.9902 1.28 6.68 122572.10369999993 52.38119999999998 236.67 5.593900000000001 0.31 0.0 37295.88199999999 24.2949 184.76 4.879600000000001 0.16 0.02 30535.793699999995 19.79
487 924.72 19.977199999999993 1.35 6.41 122807.84789999998 52.505800000000036 236.99 5.583399999999999 0.34 0.01 37319.519100000005 21.119000000000007 184.72 4.8919999999999995 0.26 0.05 30542.402500000004 19.693600000000004
488 926.29 19.957299999999993 1.59 6.79 123074.50880000004 51.273499999999984 237.32 5.5749 0.31 0.0 37357.3052 23.201499999999996 184.56 4.9019 0.23 0.0 30504.465799999994 20.277200000000004
489 927.15 19.9579 1.37 7.0 123179.45169999998 51.9871 237.53 5.5629 0.37 0.02 37365.043600000005 23.001400000000004 184.63 4.895499999999999 0.07 0.01 30541.523099999995 20.3243
490 928.71 19.9397 1.19 6.37 123435.42469999999 52.412699999999994 237.68 5.557299999999999 0.28 0.01 37355.8555 23.491799999999998 185.13 4.872699999999999 0.11 0.01 30623.4746 19.47
491 930.83 19.9389 1.27 6.13 123719.6268 53.40959999999998 238.23 5.542700000000001 0.31 0.0 37394.9769 22.184099999999997 185.32 4.877199999999999 0.16 0.01 30635.836399999997 20.761400000000002
492 932.49 19.93279999999999 1.19 6.41 123913.08090000003 52.9469 238.4 5.5349 0.34 0.0 37411.6543 23.685100000000002 185.5 4.865500000000001 0.17 0.01 30645.939499999997 19.4974
493 934.61 19.91049999999999 1.54 6.0 124211.92840000003 53.555899999999994 238.86 5.5177999999999985 0.24 0.01 37457.10520000001 23.360300000000002 185.61 4.8537 0.08 0.0 30705.221500000007 20.109099999999998
494 937.17 19.8796 1.29 6.13 124582.90509999996 52.735099999999996 239.08 5.5018 0.28 0.03 37453.785899999995 23.4016 185.56 4.873 0.2 0.02 30667.820800000005 20.2643
495 938.48 19.87950000000001 1.32 5.86 124832.79969999997 53.93200000000001 239.5 5.4823999999999975 0.41 0.03 37488.11850000001 22.935399999999994 185.82 4.8481 0.2 0.0 30709.037499999995 19.4528
496 941.28 19.8421 1.36 6.11 125192.29129999998 53.230999999999995 239.57 5.476 0.24 0.0 37464.4028 23.604200000000002 185.38 4.8607 0.19 0.01 30643.887800000004 19.308099999999996
497 943.07 19.812199999999997 1.38 5.63 125554.2025 53.735399999999984 239.52 5.464499999999999 0.29 0.02 37460.8264 21.722300000000004 185.32 4.8581 0.26 0.02 30620.291400000002 19.1593
498 945.22 19.799000000000003 1.41 6.13 125886.5148 53.3724 239.9 5.439400000000001 0.42 0.01 37566.2497 22.601 185.49 4.8474 0.18 0.01 30645.4663 19.648200000000003
